id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,catalogue_num
shanx704,Jin lanfang,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Shidiao. Fengsu, Sichun",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx704.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx704.krn,shanx704.krn,kern,2a826f5a6d46f4ec86c1045c12d7573e,Helmut Schaffrath,J0702
shanx705,Jin lanfang,,"Asia, China, Shanxi Gaoping",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Shidiao. Fengsu, Sichun",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx705.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx705.krn,shanx705.krn,kern,694399ae04164bde1f50414a06954c2f,Helmut Schaffrath,J0703
shanx706,Fang sijie,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Shidiao. Fengsu, Sichun",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx706.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx706.krn,shanx706.krn,kern,d8566b8ad8712ed25f8bd7b86fe7872b,Helmut Schaffrath,J0704
shanx707,Fangjin zhangsheng lai,,"Asia, China, Shanxi Jinzhong",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao, Shidiao. Fengsu, Sichun",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx707.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx707.krn,shanx707.krn,kern,7d05288c4f5af0d3a526294d039540f6,Helmut Schaffrath,J0705
shanx708,Chou dayan,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx708.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx708.krn,shanx708.krn,kern,952671181f2bf206fbf25755cc70074d,Helmut Schaffrath,J0706
shanx709,Wei pengyou buwei yangyan gui,,"Asia, China, Shanxi Yanbei",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Shidiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx709.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx709.krn,shanx709.krn,kern,a47be5bc9ac332ec97d21135c8a54e25,Helmut Schaffrath,J0707
shanx710,Dingzui diao,,"Asia, China, Shanxi Qinyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Shidiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx710.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx710.krn,shanx710.krn,kern,3ff21c76d74ce84fa18c806e5b79ae4b,Helmut Schaffrath,J0708
shanx711,Zhong yangyan,,"Asia, China, Shanxi Lishan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Shidiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx711.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx711.krn,shanx711.krn,kern,f8e984488100b4517c56d4f770639d9f,Helmut Schaffrath,J0709
shanx712,Mai jindan,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Shidiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx712.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx712.krn,shanx712.krn,kern,5915297a51bb2e6ed1ef1d2a79da61f4,Helmut Schaffrath,J0710
shanx713,Zuo ying,,"Asia, China, Shanxi Xingxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Shidiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx713.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx713.krn,shanx713.krn,kern,d1db8702f8e92022367e5a79402845a5,Helmut Schaffrath,J0711
shanx714,Tao nan,,"Asia, China, Shanxi Yuanping",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Sushuo,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx714.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx714.krn,shanx714.krn,kern,2a6efe01ff6873f687e26f9bc5a1b9ea,Helmut Schaffrath,J0712
shanx715,Da canan,,"Asia, China, Shanxi Pingding",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Sushuo,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx715.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx715.krn,shanx715.krn,kern,e852a428c6433b55a3028440f8715e79,Helmut Schaffrath,J0713
shanx716,Riben qiangdao zhen kehen,,"Asia, China, Shanxi Xingxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Sushuo,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx716.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx716.krn,shanx716.krn,kern,342226e26d1059d2210501141fa3e1f2,Helmut Schaffrath,J0714
shanx717,Fandui xiyu shijian,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Sushuo,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx717.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx717.krn,shanx717.krn,kern,fdddaadb4ff3206509e474c5b894b211,Helmut Schaffrath,J0715
shanx718,Renben qiangdao zhan liaoxian,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Sushuo,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx718.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx718.krn,shanx718.krn,kern,9c1fecf4acd9b9a39da7302d5a483254,Helmut Schaffrath,J0716
shanx719,Baituan dazhan,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Xiaodiao. Sushuo,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx719.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx719.krn,shanx719.krn,kern,6ed1be33352f756fe9e2c59920385ac0,Helmut Schaffrath,J0717
shanx720,Huashan shier lieshi,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx720.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx720.krn,shanx720.krn,kern,b98969d87ba96ac935c2618593c26498,Helmut Schaffrath,J0718
shanx721,Huangyandong da shili,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx721.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx721.krn,shanx721.krn,kern,51c574d9e4128efc04d54f6a668deced,Helmut Schaffrath,J0719
shanx722,Hongdu paotai,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx722.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx722.krn,shanx722.krn,kern,401802a59e64f9b5a678a34c8642f0dd,Helmut Schaffrath,J0720
shanx723,Shou fu zuoquan cheng,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx723.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx723.krn,shanx723.krn,kern,98f4c0aeb50ba1a287d74819e1bef6ea,Helmut Schaffrath,J0721
shanx724,Weigong puge zhai,,"Asia, China, Shanxi Xixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx724.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx724.krn,shanx724.krn,kern,23f808728d54c7c745d7da7b85451c96,Helmut Schaffrath,J0722
shanx725,Baowei hao shiguang,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx725.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx725.krn,shanx725.krn,kern,4b24f7b91b4ff906584f69ae1a066f1d,Helmut Schaffrath,J0723
shanx726,Gaizu guomindang tongshuaibu,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx726.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx726.krn,shanx726.krn,kern,6d5e977caa34f56f97d5a18ae19b70b1,Helmut Schaffrath,J0724
shanx727,Ma fandongpai,,"Asia, China, Shanxi Jingle",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx727.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx727.krn,shanx727.krn,kern,028d8f4a16ca48b26708aa6de8ee8c1a,Helmut Schaffrath,J0725
shanx728,Mawang xiaodiao,,"Asia, China, Shanxi Wuxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx728.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx728.krn,shanx728.krn,kern,475dee12e6cd0076e810c23f68aa101f,Helmut Schaffrath,J0726
shanx729,Chanchu hanjian,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Sushuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx729.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx729.krn,shanx729.krn,kern,a39cea81ca87a02be18624f54bea48bd,Helmut Schaffrath,J0727
shanx730,Fan tewu,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx730.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx730.krn,shanx730.krn,kern,fab149a82ca359b6e83dffd0fc0c609b,Helmut Schaffrath,J0728
shanx731,Daduan lianluo,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx731.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx731.krn,shanx731.krn,kern,8d5becc2d3ba32f8a804fcf20ed55423,Helmut Schaffrath,J0729
shanx732,Xinsi jun,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx732.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx732.krn,shanx732.krn,kern,e38114d25f2768addb9bc466d83be957,Helmut Schaffrath,J0730
shanx733,Zuoquan jiangjiun,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx733.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx733.krn,shanx733.krn,kern,1eb9df196c36687d1762706276012e38,Helmut Schaffrath,J0731
shanx734,Yonghu balu jun,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx734.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx734.krn,shanx734.krn,kern,3462be84c6326eb8de82d6216a2291ef,Helmut Schaffrath,J0732
shanx735,Junmien yijia,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx735.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx735.krn,shanx735.krn,kern,a2e53113d5a4ef1eba8ef9c2df1412fd,Helmut Schaffrath,J0733
shanx736,Junmin hezuo,,"Asia, China, Shanxi Hequ",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx736.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx736.krn,shanx736.krn,kern,81877a16a590414fc3af27a466a5bdfc,Helmut Schaffrath,J0734
shanx737,Jianli minbin,,"Asia, China, Shanxi Datong",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx737.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx737.krn,shanx737.krn,kern,db9c6c8f3ee76babe73546a3f8376646,Helmut Schaffrath,J0735
shanx738,Yaodong baowei chan,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx738.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx738.krn,shanx738.krn,kern,29f81b1d92dcb229496c6ec6641e0632,Helmut Schaffrath,J0736
shanx739,Chanjia youjidui,,"Asia, China, Shanxi Xingxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx739.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx739.krn,shanx739.krn,kern,1ce158dc3a1a5909d4e3894e713c0f1e,Helmut Schaffrath,J0737
shanx740,Mama rangwu dangbiang qu,,"Asia, China, Shanxi Jingle",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx740.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx740.krn,shanx740.krn,kern,7a0edd43449009c7e003e5a9e74e77db,Helmut Schaffrath,J0738
shanx741,Mai bianshi,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao, Maibianshi. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx741.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx741.krn,shanx741.krn,kern,d9ae7842b9dee2145fb5412b4aa07fc0,Helmut Schaffrath,J0739
shanx742,Song gege,,"Asia, China, Shanxi Shouyang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx742.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx742.krn,shanx742.krn,kern,05c97c8855ee6dd03b59d0e8e26f4dc0,Helmut Schaffrath,J0740
shanx743,Chanjun xiaodiao,,"Asia, China, Shanxi Lliang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx743.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx743.krn,shanx743.krn,kern,52cf60d9e5d3f39f6d8560f0da148946,Helmut Schaffrath,J0741
shanx744,Hua li qiang,,"Asia, China, Shanxi Yuanping",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx744.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx744.krn,shanx744.krn,kern,4c311f2d18e199afd22ec87bb4772b30,Helmut Schaffrath,J0742
shanx745,Mengjun shang qianxian,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx745.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx745.krn,shanx745.krn,kern,baff45e2e21487bba6cf6bcc2bf944ff,Helmut Schaffrath,J0743
shanx746,Mengjun shang qianxian,,"Asia, China, Shanxi Lishi",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx746.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx746.krn,shanx746.krn,kern,f6193f3ccc8b6afde2dbad2c3124341d,Helmut Schaffrath,J0744
shanx747,Cuen xuan,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx747.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx747.krn,shanx747.krn,kern,39c04b8cc6e6466f35b68bdf81d30cb3,Helmut Schaffrath,J0745
shanx748,Da xuanju,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx748.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx748.krn,shanx748.krn,kern,e1565253272c8cfa03b9900cafea79e2,Helmut Schaffrath,J0746
shanx749,Qingzhu bianqu lincanhui,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx749.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx749.krn,shanx749.krn,kern,40d1429a6172cc6a2d341910e58c38e2,Helmut Schaffrath,J0747
shanx750,Ertong fangshao,,"Asia, China, Shanxi Xingxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx750.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx750.krn,shanx750.krn,kern,245d6790ca0ebeea32ef8bb2399a29c9,Helmut Schaffrath,J0748
shanx751,Ertong fangshao,,"Asia, China, Shanxi Shouyang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx751.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx751.krn,shanx751.krn,kern,b2379930e9d99d85dfadd2a208f46772,Helmut Schaffrath,J0749
shanx752,Feng mianyi,,"Asia, China, Shanxi Zuoquan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx752.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx752.krn,shanx752.krn,kern,e82a9d8c793f860da5b4aa3d25e537cb,Helmut Schaffrath,J0750
shanx753,Da feiji,,"Asia, China, Shanxi shouyang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx753.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx753.krn,shanx753.krn,kern,eaa5365d55bed422b4ea7df9e828dbbb,Helmut Schaffrath,J0751
shanx754,Baijia shan,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx754.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx754.krn,shanx754.krn,kern,1b7b5f4b948439f50c5f78e3d1c1a5ff,Helmut Schaffrath,J0752
shanx755,Xiu qilu,,"Asia, China, Shanxi Shouyang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Xshi, Xinminge",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx755.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx755.krn,shanx755.krn,kern,c423d7bab9191a87af9f5edbe27f6c4c,Helmut Schaffrath,J0753
