id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,meter,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics
p1019,pinck-verklingende-weisen,Wer wohl ein reicher Bauer will sein,,Lothringen,,,,,,,,,work,,,,,,,G,heptatonic aeolean,7,,2/2 ,,"Wer wohl ein reicher Bauer will sein (3-47), S. 138",,,,pinck1933verklingende3,,,,,138,47,,,,Damien Sagrillo,,,,,data/p1019.krn,kern,,33ac4c1940ee39bb0dc896f09dce1868,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1019.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1019.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""2/2 ]  ZZ[5"", ""rhy1"": ""X_  X_X_X_X_  XXX_X_"", ""rhy2"": ""X_  XXX_XXX_  X_X_X__  0__"", ""key"": ""P1019  08  G 2/2 ]  ZZ[5"", ""kad"": ""3b3b111"", ""akz"": ""3b3b_3b-7b_54_-6b1_3b1_"", ""fot"": ""'a__b__c__as\""as\"""", ""for"": ""'a__b__c__d__cv_"", ""fok"": ""'/__~a_^d_V__^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1020,pinck-verklingende-weisen,Der Wilmen und der Esel,,Lothringen,,,,,,,,,work,,,,,,,F,hexatonic minor,6b,,4/4 ,,"Der Wilmen und der Esel (3-48), S. 140",,,,pinck1933verklingende3,,,,,140,48,,,,Damien Sagrillo,,,,,data/p1020.krn,kern,,3d8d0caa12001e4e027bb976ff6c3aaf,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1020.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1020.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""X_  X_X_X_X_  X_X_X_"", ""rhy2"": ""X_  X_X_X_X_  XXXXX_"", ""key"": ""P1020  08  F 4/4 ]  ZZ[5"", ""kad"": ""13321"", ""akz"": ""1121_3343_3343_2232_5321_"", ""fot"": ""'a__as'as'as'b__"", ""for"": ""'a__b__c__d__c__"", ""fok"": ""'-__^a_^a_\\__^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1021,pinck-verklingende-weisen,Der Essigkrug,,Lothringen,,,,,,,,,work,,,,,,,G,pentatonic minor,5,,2/4 ,,"Der Essigkrug (3-49), S. 143",,,,pinck1933verklingende3,,,,,143,49,,,,Damien Sagrillo,,,,,data/p1021.krn,kern,,c0132196f32bafbd7d337dd64c5f3f23,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1021.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1021.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[9"", ""rhy1"": ""X_  X_X_X_X_  X__X__   (x2)"", ""rhy2"": ""X__X_X_  X__0"", ""key"": ""P1021  16  G 2/4 ]  ZZ[9"", ""kad"": ""3b23b211111"", ""akz"": ""55_52_55_52_11_1_1_1_41_"", ""fot"": ""'a__b__a__b__c__d__d__d__bv_"", ""for"": ""'a__b__a__b__c__aw_aw_bw_bw_"", ""fok"": ""'^a_\\__^a_\\__\\__\\__\\__\\__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1022,pinck-verklingende-weisen,Des Bauern Gabe,,Lothringen,,,,,,,,,marriage,,,,,,,F,hexatonic minor,9,,4/4 ,,"Des Bauern Gabe (3-50), S. 145",,,,pinck1933verklingende3,,,,,145,50,,,,Damien Sagrillo,,,,,data/p1022.krn,kern,,bc069380adc6ac1735d919495dec37c4,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1022.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1022.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""X__  X__X__X_X_X__  X_.XX_X_X__X_"", ""rhy2"": ""X_  X__.X_X__X_X_  X__X__X__"", ""key"": ""P1022  16  F 4/4 ]  ZZ[5"", ""kad"": ""15551"", ""akz"": ""1133_22-55_55_1465_4351_"", ""fot"": ""'a__b__c__d__e__"", ""for"": ""'a__b__c__d__dv_"", ""fok"": ""'^a_~a_-__/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1023,pinck-verklingende-weisen,Fuhrmannslied,,Lothringen,,,,,,,,,work|courtship,,,,,,,G,octatonic major,9,,2/4 4/4 ,,"Fuhrmannslied (3-51), S. 149",,,,pinck1933verklingende3,,,,,149,51,,,,Damien Sagrillo,,,,,data/p1023.krn,kern,,6f107d4f1f3c53a5ab1c8feae267f131,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1023.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1023.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""4"", ""meters"": ""2/4 4/4 ]  ZZ[5"", ""rhy1"": ""XXX  XX  XXX_"", ""rhy2"": ""XX  X_X_  XX  X_0_"", ""key"": ""P1023  04  G 2/4 4/4 ]  ZZ[5"", ""kad"": ""-525-52"", ""akz"": ""2-7-5_2254#2_325655_5312-7-5_2254#2_"", ""fot"": ""'a__b__c__d__b__"", ""for"": ""'a__b__bw_aw_bv_"", ""fok"": ""'^__^__Va_\\__^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1024,pinck-verklingende-weisen,Frisch auf zum fröhlichen Jagen,,Lothringen,,,,,,,,,hunt,,,,,,,G,heptatonic ionian,8,,3/8 ,,"Frisch auf zum fröhlichen Jagen (3-52), S. 151",,,,pinck1933verklingende3,,,,,151,52,,,,Damien Sagrillo,,,,,data/p1024.krn,kern,,91e740491c56a0c9c0ba39a1fcaa4efb,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1024.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1024.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[4"", ""rhy1"": ""X_  X__X_  X_X_X_  X_X__  0__"", ""rhy2"": ""X_  X__X_  X_X_X_  X_.XXX  X__"", ""key"": ""P1024  16  G 3/8 ]  ZZ[4"", ""kad"": ""2-511"", ""akz"": ""534_432-5_112_3211_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__av_c__"", ""fok"": ""'Md_^__\\__^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1025,pinck-verklingende-weisen,Waldesjagd,,Lothringen,,,,,,,,,hunt,,,,,,,F,heptatonic ionian,8,,2/4 ,,"Waldesjagd (3-53), S. 155",,,,pinck1933verklingende3,,,,,155,53,,,,Damien Sagrillo,,,,,data/p1025.krn,kern,,00b3c7ff5dfa9c39e101f509cce6d3c9,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1025.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1025.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[8"", ""rhy1"": ""X_  X_X_X_X_  X_X_X_0   (x2)"", ""rhy2"": ""X_X_X_X_  X_X_X_0"", ""key"": ""P1025  16  F 2/4 ]  ZZ[8"", ""kad"": ""2-5212-521"", ""akz"": ""53_11_1-7_51_53_11_1-7_51_"", ""fot"": ""'a__b__c__d__av_bv_c__dv_"", ""for"": ""'a__av_av_a__aw_b__av_av_"", ""fok"": ""'^d_Sd_/__\\__\\__\\__/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1026,pinck-verklingende-weisen,Es blaset ein Jäger wohl in sein Horn,,Lothringen,,,,,,,,,hunt,,,,,,,G,heptatonic ionian,8,,2/4 ,,"Es blaset ein J&auml;ger wohl in sein Horn (3-54), S. 157",,,,pinck1933verklingende3,,,,,157,54,,,,Damien Sagrillo,,,,,data/p1026.krn,kern,,5333198de23eae86f916f99ef37e6cd5,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1026.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1026.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[4"", ""rhy1"": ""X_  X__X_X_  X__X_X_  X__X__  X__.   (x2)"", ""rhy2"": ""X_  X_X_X_X_  X__X_X_  X__X_X_  X__."", ""key"": ""P1026  16  G 2/4 ]  ZZ[4"", ""kad"": ""3151"", ""akz"": ""1-543_3121_-71_31_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__aw_"", ""fok"": ""'~a_\\__/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1027,pinck-verklingende-weisen,Es wollt ein Jägerlein jagen,,Lothringen,,,,,,,,,courtship|hunt,,,,,,,Bb,heptatonic ionian,10b,,3/8 ,,"Es wollt ein J&auml;gerlein jagen (3-55), S. 161",,,,pinck1933verklingende3,,,,,161,55,,,,Damien Sagrillo,,,,,data/p1027.krn,kern,,98324802556d9b4e58a11f19ed121da4,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1027.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1027.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[4"", ""rhy1"": ""X_  X_.XX_  X_X_X_  X__X_  X__"", ""rhy2"": ""X_  X_.XX_  X_X_X_  X__X_  X__"", ""key"": ""P1027  16 Bb 3/8 ]  ZZ[4"", ""kad"": ""-6-331"", ""akz"": ""-5-51-6_-61-5-3_-5-213_241_"", ""fot"": ""'a__b__c__bs\"""", ""for"": ""'a__a__b__c__"", ""fok"": ""'^a_^d_Va_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1028,pinck-verklingende-weisen,Der Wolf,,Lothringen,,,,,,,,,love,,,,,,,G,heptatonic ionian,9,,4/4 ,,"Der Wolf (3-56), S. 163",,,,pinck1933verklingende3,,,,,163,56,,,,Damien Sagrillo,,,,,data/p1028.krn,kern,,9d7cc8c0ea3d4e35692b0d71a6d9bc2d,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1028.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1028.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[6"", ""rhy1"": ""X__  X__.X_X__X_X_  X__.XXX__"", ""rhy2"": ""X__  X__.X_X__X_X_  X___."", ""key"": ""P1028  16  G 4/4 ]  ZZ[6"", ""kad"": ""125151"", ""akz"": ""1321_1322_1355_3211_1355_3211_"", ""fot"": ""'a__aw_b__as\""bv_as\"""", ""for"": ""'a__aw_aw_b__aw_b__"", ""fok"": ""'^a_^a_Va_\\__/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1029,pinck-verklingende-weisen,Waldvögelein,,Lothringen,,,,,,,,,,,,,,,,G,hexatonic minor,6,,4/4 ,,"Waldvögelein (3-57), S. 166",,,,pinck1933verklingende3,,,,,166,57,,,,Damien Sagrillo,,,,,data/p1029.krn,kern,,a48a26e09d1c081874180c7e706b6ac1,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1029.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1029.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""XX  XXX_X_X_  X_X_X_"", ""rhy2"": ""XX  XXX_X_X_  X_X_X_"", ""key"": ""P1029  08  G 4/4 ]  ZZ[4"", ""kad"": ""5333"", ""akz"": ""3325_2213_5433_543_"", ""fot"": ""'a__as\""b__bv_"", ""for"": ""'a__a__b__c__"", ""fok"": ""'/__Vd_^a_\\__"", ""n7k"": ""0] N7[0] O1[2] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1030,pinck-verklingende-weisen,Es ist dunkel auf hohen Bergen,,Lothringen,,,,,,,,,,,,,,,,F,heptatonic ionian,9b,,4/4 ,,"Es ist dunkel auf hohen Bergen (3-58), S. 168",,,,pinck1933verklingende3,,,,,168,58,,,,Damien Sagrillo,,,,,data/p1030.krn,kern,,7a783590be00ec12fbada02f48f7833f,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1030.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1030.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[6"", ""rhy1"": ""XX  X_XXX_X_  X__X_"", ""rhy2"": ""XX  X_X_X_X_  X__."", ""key"": ""P1030  08  F 4/4 ]  ZZ[6"", ""kad"": ""322121"", ""akz"": ""5353_6422_3112_5311_3112_5311_"", ""fot"": ""'a__b__c__bs'c__bs'"", ""for"": ""'a__b__c__d__e__d__"", ""fok"": ""'\\__\\__Vd_\\__Vd_\\__"", ""n7k"": ""0] N7[0] O1[3] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1031,pinck-verklingende-weisen,Es ist dunkel auf hohen Bergen,,Lothringen,,,,,,,,,,,,,,,,F,heptatonic ionian,11,,4/4 ,,"Es ist dunkel auf hohen Bergen (3-58), S. 168",,,,pinck1933verklingende3,,,,,168,58,,,,Damien Sagrillo,,,,,data/p1031.krn,kern,,bca0357affd0a886d5da559dcc218aaa,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1031.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1031.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X_.XXXXX  X_.XX_"", ""rhy2"": ""XX  X_.XXXX_  X__"", ""key"": ""P1031  08  F 4/4 ]  ZZ[4"", ""kad"": ""3251"", ""akz"": ""1353_652_52115_5311_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__cw_"", ""fok"": ""'^a_\\__W__\\__"", ""n7k"": ""0] N7[0] O1[4] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1032,pinck-verklingende-weisen,"Ach, Schatz, jetzt muß ich wandern",,Lothringen,,,,,,,,,love|farewell,,,,,,,D,heptatonic ionian,9b,,4/4 ,,"Ach, Schatz, jetzt mu&szlig; ich wandern (3-59), S. 170",,,,pinck1933verklingende3,,,,,170,59,,,,Damien Sagrillo,,,,,data/p1032.krn,kern,,ed6ff1bbd766a0c2808501576e75efc4,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1032.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1032.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""X__  X__X__X__X__  X__X_X_X__   (x2)"", ""rhy2"": ""X_X_  X__X__X_X_X__  X___0_"", ""key"": ""P1032  16  D 4/4 ]  ZZ[5"", ""kad"": ""25111"", ""akz"": ""3332_445_6651_6651_511_"", ""fot"": ""'a__b__c__c__d__"", ""for"": ""'a__b__c__c__d__"", ""fok"": ""'\\__/__^d_^d_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1033,pinck-verklingende-weisen,Grüne Reben auf hohen Bergen,,Lothringen,,,,,,,,,wine|love,,,,,,,G,heptatonic ionian,8,,2/4 3/4 ,,"Gr&uuml;ne Reben auf hohen Bergen (3-60), S. 173",,,,pinck1933verklingende3,,,,,173,60,,,,Damien Sagrillo,,,,,data/p1033.krn,kern,,e0c34e863fe2446634e2758c83d8d116,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1033.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1033.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 3/4 ]  ZZ[5"", ""rhy1"": ""X_.X  X_X_X_X_X_X_  X_X_X__"", ""rhy2"": ""X_.X  X__X_X_(X_X_X_)  X__0__"", ""key"": ""P1033  16  G 2/4 3/4 ]  ZZ[5"", ""kad"": ""12221"", ""akz"": ""13_52_133_1-5_11_"", ""fot"": ""'a__b__c__d__dw_"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^a_^d_^a_Vd_Sd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1034,pinck-verklingende-weisen,Es ist ein Schnee gefallen,,Lothringen,,,,,,,,,loyalty|fidelity,,,,,,,G,heptatonic ionian,9,,4/4 ,,"Es ist ein Schnee gefallen (3-61), S. 175",,,,pinck1933verklingende3,,,,,175,61,,,,Damien Sagrillo,,,,,data/p1034.krn,kern,,1d4de6a54965b5029434544d0b4f56ec,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1034.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1034.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""X_  X_X_X_XX  X_X_X_"", ""rhy2"": ""X_  XXX_X_XX  X__0_"", ""key"": ""P1034  08  G 4/4 ]  ZZ[5"", ""kad"": ""121-51"", ""akz"": ""1111_642_2531_251-5_121_"", ""fot"": ""'a__b__c__d__e__"", ""for"": ""'a__b__c__d__cw_"", ""fok"": ""'^a_\\__^__^d_^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1035,pinck-verklingende-weisen,Des Abends in der Stille,,Lothringen,,,,,,,,,loyalty|fidelity|marriage proposal,,,,,,,F,hexatonic minor,9,,4/4 ,,"Des Abends in der Stille (3-62), S. 179",,,,pinck1933verklingende3,,,,,179,62,,,,Damien Sagrillo,,,,,data/p1035.krn,kern,,f373521511e726249f89729dcb19afbb,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1035.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1035.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[7"", ""rhy1"": ""X_  X_.XX_X_  X_.XX_"", ""rhy2"": ""X_  X_.XX_X_  X__0_"", ""key"": ""P1035  08  F 4/4 ]  ZZ[7"", ""kad"": ""5353333"", ""akz"": ""1355_443_1355_443_5233_5233_643_"", ""fot"": ""'a__b__a__b__c__c__d__"", ""for"": ""'a__aw_a__aw_b__b__c__"", ""fok"": ""'/__Sd_/__Sd_\\__\\__^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1036,pinck-verklingende-weisen,Feierabend,,Lothringen,,,,,,,,,serenade|love|seduction,,,,,,,G,hexatonic minor,9,,3/4 ,,"Feierabend (3-63), S. 181",,,,pinck1933verklingende3,,,,,181,63,,,,Damien Sagrillo,,,,,data/p1036.krn,kern,,57c59a669f5ae48a766a867097b46947,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1036.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1036.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 ]  ZZ[6"", ""rhy1"": ""X_.X  X__X__X_.X  X__X__"", ""rhy2"": ""X_X_  X__X__X_X_  X___"", ""key"": ""P1036  16  G 3/4 ]  ZZ[6"", ""kad"": ""135151"", ""akz"": ""13_53_33_11_33_11_"", ""fot"": ""'a__b__c__cs\""c__cs\"""", ""for"": ""'a__b__bw_c__bw_c__"", ""fok"": ""'\\__^__W__Sd_W__Sd_"", ""n7k"": ""0] N7[0] O1[2] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1037,pinck-verklingende-weisen,Gestern abend bin ich ausgegang,,Lothringen,,,,,,,,,social class|love,,,,,,,D,hexatonic minor,8,,3/4 ,,"Gestern abend bin ich ausgegang (3-64), S. 184",,,,pinck1933verklingende3,,,,,184,64,,,,Damien Sagrillo,,,,,data/p1037.krn,kern,,2b68b7822643fb3a9b2e144caa184c97,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1037.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1037.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[5"", ""rhy1"": ""XX  X_X_XX  X_X_X_  X__"", ""rhy2"": ""XX  X_.XX_  X_X_X_  X__"", ""key"": ""P1037  08  D 3/4 ]  ZZ[5"", ""kad"": ""13453"", ""akz"": ""321_543_36_65_4343_"", ""fot"": ""'a__as\""b__c__d__"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^__^__Sd_^d_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1038,pinck-verklingende-weisen,"Ach, herzallerliebste mein",,Lothringen,,,,,,,,,loyalty,,,,,,,G,heptatonic ionian,9,,2/4 4/4 ,,"Ach, herzallerliebste mein (3-65), S. 187",,,,pinck1933verklingende3,,,,,187,65,,,,Damien Sagrillo,,,,,data/p1038.krn,kern,,6aa97b25464a2d7a1bb01826a87b310c,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1038.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1038.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 4/4 ]  ZZ[6"", ""rhy1"": ""X__  X__X_X_X__X__  X___0__"", ""rhy2"": ""X_X_  X__X_.XX__X_X_  X___0__"", ""key"": ""P1038  16  G 2/4 4/4 ]  ZZ[6"", ""kad"": ""122451"", ""akz"": ""131_552_142_444_355_3-71_"", ""fot"": ""'a__b__c__d__e__f__"", ""for"": ""'a__b__av_c__d__e__"", ""fok"": ""'^a_\\__Sd_/__/__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1039,pinck-verklingende-weisen,Es war einmal ein Reiter,,Lothringen,,,,,,,,,deceit|lovemaking,,,,,,,G,hexatonic minor,6,,6/8 ,,"Es war einmal ein Reiter (3-66), S. 189",,,,pinck1933verklingende3,,,,,189,66,,,,Damien Sagrillo,,,,,data/p1039.krn,kern,,9e913298fe10bbbfefb3e45cf1263a53,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1039.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1039.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""6/8 ]  ZZ[5"", ""rhy1"": ""X  X_XXXX  X_.X_"", ""rhy2"": ""X  XXXXXX  X__^"", ""key"": ""P1039  08  G 6/8 ]  ZZ[5"", ""kad"": ""11411"", ""akz"": ""11-7b1_3b411_3b3b55_51-7b1_3b411_"", ""fot"": ""'a__b__c__aw_b__"", ""for"": ""'a__b__c__bw_b__"", ""fok"": ""'-__^d_~a_\\__^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1040,pinck-verklingende-weisen,Liebesleid,,Lothringen,,,,,,,,,pregnancy,,,,,,,Eb,hexatonic minor,8,,6/8 ,,"Liebesleid (3-67), S. 192",,,,pinck1933verklingende3,,,,,192,67,,,,Damien Sagrillo,,,,,data/p1040.krn,kern,,c77e0d480279eeaaeaea6e32e52c6f6f,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1040.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1040.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[4"", ""rhy1"": ""X_  X_.XX_X_X_X_  X__X_X__"", ""rhy2"": ""X_  X_.XX_X_X_X_  X__X_X__"", ""key"": ""P1040  16 Eb 6/8 ]  ZZ[4"", ""kad"": ""2361"", ""akz"": ""3342_4453_11-66_5511_"", ""fot"": ""'a__as'b__c__"", ""for"": ""'a__a__b__c__"", ""fok"": ""'\\__^a_Va_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1041,pinck-verklingende-weisen,Absage,,Lothringen,,,,,,,,,marriage proposal,,,,,,,G,heptatonic ionian,9,,4/4 ,,"Absage (3-68), S. 194",,,,pinck1933verklingende3,,,,,194,68,,,,Damien Sagrillo,,,,,data/p1041.krn,kern,,7aac77dcef0275986b7ff66baaf996ed,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1041.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1041.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_X_  X_X_X_"", ""rhy2"": ""X_  X_X_X_X_  X_XXX_"", ""key"": ""P1041  08  G 4/4 ]  ZZ[4"", ""kad"": ""1-552"", ""akz"": ""5231_422-5_125_6542_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^__^d_/__Sd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p1042,pinck-verklingende-weisen,"Des Nachts, wenn ich über die Gassen geh'",,Lothringen,,,,,,,,,infidelity,,,,,,,G,heptatonic harmonic minor,6,,4/4 ,,"Des Nachts, wenn ich &uuml;ber die Gassen geh' (3-69), S. 197",,,,pinck1933verklingende3,,,,,197,69,,,,Damien Sagrillo,,,,,data/p1042.krn,kern,,a1d4d59646a08b43594b3efc8e340ef8,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1042.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p1042.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X_XXX_XX  X_X_X_"", ""rhy2"": ""XX  X_XXX_XX  X_XXX_0"", ""key"": ""P1042  08  G 4/4 ]  ZZ[4"", ""kad"": ""1241"", ""akz"": ""3b111_3b452_3b544_513b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^__^a_~a_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
